angelegt_am,tatzeit_anfang_datum,tatzeit_anfang_stunde,tatzeit_ende_datum,tatzeit_ende_stunde,lor,schadeshoehe,versuch,art_des_fahrrads,delikt,erfassungsgrund,id
2023-06-07,2023-06-05,13,2023-06-05,21,1300731,100,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,167
2023-06-07,2023-06-07,4,2023-06-07,4,3300413,1300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,168
2023-06-07,2023-06-06,1,2023-06-06,11,10100209,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,169
2023-06-07,2023-06-07,18,2023-06-07,19,2200210,675,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,170
2023-06-07,2023-06-06,13,2023-06-06,22,5100313,699,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,171
2023-06-07,2023-05-31,12,2023-06-02,16,12400617,649,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,172
2023-06-07,2023-05-28,17,2023-05-28,17,1100309,10000,0,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,173
2023-06-07,2023-06-06,17,2023-06-07,14,8100419,650,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,174
2023-06-07,2023-06-06,13,2023-06-07,15,2200209,789,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,175
2023-06-07,2023-06-06,18,2023-06-07,9,1401048,299,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,176
2023-06-07,2023-06-06,20,2023-06-07,17,2400623,1099,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,177
2023-06-07,2023-06-06,8,2023-06-06,20,3601450,985,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,178
2023-06-07,2023-06-07,8,2023-06-07,17,1100308,3243,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,179
2023-06-07,2023-06-06,13,2023-06-06,19,2400521,2099,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,180
2023-06-07,2023-06-06,22,2023-06-07,7,12200308,600,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,181
2023-06-07,2023-05-24,15,2023-05-25,9,9100203,1027,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,182
2023-06-07,2023-06-06,20,2023-06-07,9,7200413,2039,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,183
2023-06-07,2023-06-06,9,2023-06-06,13,12500927,1200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,184
2023-06-07,2023-06-06,22,2023-06-07,13,8100419,800,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,185
2023-06-07,2023-06-06,0,2023-06-06,19,8100418,700,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,186
2023-06-07,2023-06-04,20,2023-06-06,18,6100205,600,0,Mountainbike,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,187
2023-06-07,2023-06-03,9,2023-06-03,14,2200207,900,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,188
2023-06-07,2023-05-27,13,2023-05-28,12,3400721,350,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,189
2023-06-07,2023-06-06,8,2023-06-06,15,7601238,329,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,190
2023-06-07,2023-06-06,15,2023-06-07,9,1100312,773,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,191
2023-06-07,2023-06-07,3,2023-06-07,3,2300419,100,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,192
2023-06-07,2023-06-06,18,2023-06-07,12,1100414,611,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,193
2023-06-07,2023-06-03,16,2023-06-04,2,8200727,820,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,194
2023-06-07,2023-06-07,8,2023-06-07,11,1100308,1360,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,195
2023-06-07,2023-06-06,22,2023-06-07,9,7200413,1765,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,196
2023-06-07,2023-06-07,14,2023-06-07,18,6100204,4059,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,197
2023-06-07,2023-05-24,8,2023-05-24,15,10100313,273,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,198
2023-06-07,2023-06-05,23,2023-06-06,10,9100101,580,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,199
2023-06-07,2023-06-05,12,2023-06-05,12,2100106,300,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,200
2023-06-07,2023-06-07,1,2023-06-07,1,7200410,0,0,Rennrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,201
2023-06-07,2023-06-06,12,2023-06-06,16,3601243,2199,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,202
2023-06-07,2023-06-06,16,2023-06-06,19,1100414,899,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,203
2023-06-07,2023-06-06,21,2023-06-07,6,7100102,1030,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,204
2023-06-07,2023-06-07,4,2023-06-07,4,1100206,200,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,205
2023-06-07,2023-06-05,6,2023-06-05,14,6400840,640,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,206
2023-06-07,2023-06-07,0,2023-06-07,10,2100103,550,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,207
2023-06-07,2023-06-02,10,2023-06-02,14,11100205,1400,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,208
2023-06-06,2023-06-05,21,2023-06-06,7,8100416,1488,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,209
2023-06-06,2023-06-04,14,2023-06-04,23,3601142,0,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,210
2023-06-06,2023-06-05,9,2023-06-05,11,3400724,2600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,211
2023-06-06,2023-06-06,11,2023-06-06,11,12200413,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,212
2023-06-06,2023-06-03,22,2023-06-05,9,9100101,0,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,213
2023-06-06,2023-06-05,7,2023-06-06,7,4300414,1499,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,214
2023-06-06,2023-06-04,20,2023-06-06,7,12601134,2845,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,215
2023-06-06,2023-06-05,16,2023-06-05,18,8200831,599,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,216
2023-06-06,2023-06-05,17,2023-06-06,5,1300834,900,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,217
2023-06-06,2023-06-06,7,2023-06-06,17,11501341,1607,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,218
2023-06-06,2023-06-05,19,2023-06-06,13,7100101,450,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,219
2023-06-06,2023-05-23,17,2023-05-25,7,6100209,449,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,220
2023-06-06,2023-06-04,16,2023-06-05,7,2200208,550,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,221
2023-06-06,2023-06-05,17,2023-06-06,7,1401043,300,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,222
2023-06-06,2023-06-06,10,2023-06-06,17,1400942,370,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,223
2023-06-06,2023-06-01,18,2023-06-02,6,9200613,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,224
2023-06-06,2023-06-06,8,2023-06-06,17,9501939,2699,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,225
2023-06-06,2023-06-06,15,2023-06-06,16,3400723,720,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,226
2023-06-06,2023-06-06,13,2023-06-06,20,3601347,500,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,227
2023-06-06,2023-05-30,18,2023-05-31,8,2300417,215,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,228
2023-06-06,2023-06-06,17,2023-06-06,20,12400720,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,229
2023-06-06,2023-06-06,3,2023-06-06,3,6200316,500,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,230
2023-05-26,2023-05-24,17,2023-05-24,17,1100104,800,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1041
2023-06-06,2023-06-05,12,2023-06-05,17,1100308,1999,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,231
2023-06-06,2023-06-04,22,2023-06-06,4,10100208,760,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,232
2023-06-06,2023-06-06,6,2023-06-06,6,3601142,100,0,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,233
2023-06-06,2023-06-05,18,2023-06-05,19,2400522,728,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,234
2023-06-06,2023-06-06,8,2023-06-06,15,2500833,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,235
2023-06-06,2023-06-06,5,2023-06-06,14,8401139,738,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,236
2023-06-06,2023-06-01,18,2023-06-01,18,12500824,591,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,237
2023-06-06,2023-05-26,18,2023-05-27,4,9501939,750,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,238
2023-06-06,2023-05-25,23,2023-05-26,9,1100309,600,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,239
2023-06-06,2023-06-05,4,2023-06-05,15,8300935,449,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,240
2023-06-06,2023-06-06,13,2023-06-06,13,8100416,0,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,241
2023-06-06,2023-06-06,17,2023-06-06,17,3601453,1800,0,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,242
2023-06-06,2023-06-06,12,2023-06-06,19,1100308,650,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,243
2023-06-06,2023-06-05,16,2023-06-05,22,9200512,388,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,244
2023-06-06,2023-06-05,21,2023-06-06,6,6200315,6168,0,diverse Fahrräder,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,245
2023-06-06,2023-06-05,21,2023-06-06,7,1401043,310,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,246
2023-06-06,2023-06-02,18,2023-06-04,19,1401047,1250,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,247
2023-06-06,2023-06-05,5,2023-06-05,17,10200629,909,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,248
2023-06-06,2023-06-05,15,2023-06-05,18,3400724,300,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,249
2023-06-06,2023-06-03,18,2023-06-04,1,7601544,1450,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,250
2023-06-06,2023-06-05,18,2023-06-06,11,7200307,1200,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,251
2023-06-06,2023-05-31,11,2023-05-31,19,3400830,1817,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,252
2023-06-06,2023-06-05,9,2023-06-05,18,6400840,1399,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,253
2023-06-06,2023-06-01,16,2023-06-03,9,4300621,600,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,254
2023-06-06,2023-06-06,12,2023-06-06,15,10100209,100,0,Rennrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,255
2023-06-06,2023-06-06,17,2023-06-06,21,7400927,950,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,256
2023-06-06,2023-06-05,23,2023-06-06,11,6100205,1600,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,257
2023-06-06,2023-06-04,15,2023-06-04,18,1100206,1182,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,258
2023-06-06,2023-06-05,17,2023-06-06,7,2400520,370,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,259
2023-06-06,2023-06-05,6,2023-06-06,6,7200308,488,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,260
2023-06-06,2023-06-01,20,2023-06-02,4,10200524,749,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,261
2023-06-06,2023-05-30,16,2023-05-31,7,7501134,299,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,262
2023-06-06,2023-06-06,11,2023-06-06,17,2300314,560,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,263
2023-06-06,2023-06-06,10,2023-06-06,15,2500833,350,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,264
2023-06-06,2023-06-06,15,2023-06-06,17,8100314,500,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,265
2023-06-06,2023-05-28,17,2023-05-28,17,1401048,2000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,266
2023-06-06,2023-06-06,8,2023-06-06,16,4501041,679,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,267
2023-06-06,2023-06-03,19,2023-06-04,8,11401033,3199,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,268
2023-06-06,2023-06-05,8,2023-06-05,17,3601451,650,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,269
2023-06-06,2023-06-02,19,2023-06-02,19,9501838,450,0,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,270
2023-06-06,2023-06-06,2,2023-06-06,2,10200629,499,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,271
2023-06-06,2023-06-02,18,2023-06-04,15,6100103,330,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,272
2023-06-06,2023-06-05,15,2023-06-06,8,3500933,600,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,273
2023-06-06,2023-06-06,9,2023-06-06,17,2100102,777,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,274
2023-06-06,2023-06-06,9,2023-06-06,18,7100101,799,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,275
2023-06-06,2023-06-06,15,2023-06-06,17,7400927,676,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,276
2023-06-06,2023-06-02,20,2023-06-03,10,8100415,740,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,277
2023-06-06,2023-05-29,16,2023-05-29,17,1400937,6000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,278
2023-06-06,2023-06-05,19,2023-06-06,13,2400623,2990,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,279
2023-06-06,2023-06-06,10,2023-06-06,14,12500927,599,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,280
2023-06-06,2023-06-06,15,2023-06-06,15,1300836,2500,0,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,281
2023-06-06,2023-06-05,18,2023-06-06,7,9100101,430,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,282
2023-06-06,2023-06-06,9,2023-06-06,11,11400928,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,283
2023-06-06,2023-04-30,16,2023-04-30,16,1200520,1000,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,284
2023-06-06,2023-06-06,11,2023-06-06,12,2200211,759,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,285
2023-06-06,2023-06-04,10,2023-06-04,12,4400833,988,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,286
2023-06-06,2023-06-06,8,2023-06-06,18,11400931,1106,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,287
2023-06-06,2023-05-23,20,2023-05-24,6,6300630,330,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,288
2023-06-06,2023-06-06,8,2023-06-06,15,9501838,616,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,289
2023-06-06,2023-06-05,17,2023-06-06,18,1100311,4300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,290
2023-06-06,2023-06-06,17,2023-06-06,17,8100311,31,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,291
2023-06-06,2023-06-06,19,2023-06-06,21,8300934,1000,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,292
2023-06-05,2023-06-03,10,2023-06-04,15,4501045,1049,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,293
2023-06-05,2023-06-03,19,2023-06-04,12,11300725,540,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,294
2023-06-05,2023-06-04,19,2023-06-05,6,1400942,1000,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,295
2023-06-05,2023-06-05,9,2023-06-05,9,3601245,1740,0,diverse Fahrräder,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,296
2023-06-05,2023-06-03,7,2023-06-03,18,9502043,450,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,297
2023-06-05,2023-06-03,19,2023-06-03,23,2300315,1122,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,298
2023-06-05,2023-06-03,19,2023-06-05,7,7100103,264,0,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,299
2023-06-05,2023-05-28,16,2023-05-28,18,10200423,75,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,300
2023-06-05,2023-06-04,8,2023-06-04,18,12500825,582,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,301
2023-06-05,2023-06-04,21,2023-06-05,11,10100209,300,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,302
2023-06-05,2023-06-05,17,2023-06-05,19,4300619,333,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,303
2023-06-05,2023-06-05,14,2023-06-05,14,9300923,50,0,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,304
2023-06-05,2023-06-03,18,2023-06-04,22,1200519,660,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,305
2023-06-05,2023-06-05,7,2023-06-05,7,6400840,420,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,306
2023-06-05,2023-06-04,21,2023-06-05,7,9200511,899,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,307
2023-06-05,2023-06-04,21,2023-06-05,6,3601245,399,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,308
2023-06-05,2023-06-04,11,2023-06-04,17,11401034,750,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,309
2023-06-05,2023-06-02,13,2023-06-04,21,3601453,1374,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,310
2023-06-05,2023-05-31,14,2023-06-02,15,3300516,1400,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,311
2023-06-05,2023-05-21,21,2023-05-22,13,8100416,1070,0,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,312
2023-06-05,2023-05-29,18,2023-05-29,19,9100101,170,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,313
2023-06-05,2023-06-02,7,2023-06-02,17,4500936,0,Unbekannt,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,314
2023-06-05,2023-05-26,8,2023-05-26,11,4400835,479,0,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,315
2023-06-05,2023-06-03,20,2023-06-04,12,1401044,60,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,316
2023-06-05,2023-06-04,20,2023-06-05,12,6400840,834,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,317
2023-06-05,2023-06-02,17,2023-06-05,9,9100203,4000,0,diverse Fahrräder,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,318
2023-06-05,2023-06-05,11,2023-06-05,18,2400522,1298,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,319
2023-06-05,2023-06-03,18,2023-06-05,7,1400942,370,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,320
2023-06-05,2023-06-03,13,2023-06-04,10,1100415,580,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,321
2023-06-05,2023-06-05,9,2023-06-05,11,6200421,550,0,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,322
2023-06-05,2023-06-04,20,2023-06-05,13,1100416,170,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,323
2023-06-05,2023-06-04,17,2023-06-05,12,3400826,1100,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,324
2023-06-05,2023-06-02,14,2023-06-02,17,7100204,200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,325
2023-06-05,2023-06-04,16,2023-06-04,19,3601453,9200,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,326
2023-06-05,2023-06-05,6,2023-06-05,6,10100209,950,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,327
2023-06-05,2023-06-05,16,2023-06-05,18,4300621,1018,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,328
2023-06-05,2023-06-04,21,2023-06-05,0,8100208,950,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,329
2023-06-05,2023-06-02,15,2023-06-05,6,11100309,695,0,Herrenfahrrad,Keller- und Bode0bruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,330
2023-06-05,2023-06-04,17,2023-06-05,6,1401043,650,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,331
2023-06-05,2023-06-04,11,2023-06-04,19,3100103,1780,0,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,332
2023-06-05,2023-06-03,8,2023-06-03,12,5100104,1700,0,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,333
2023-06-05,2023-06-04,8,2023-06-04,8,12100102,8040,0,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,334
2023-06-05,2023-06-03,18,2023-06-04,1,7601546,2730,0,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,335
